"NUM_CORR_ACI","SIGLA_ACO","P_MIN","P_MAX","C_VIS","P_GUSA","SI_GUSA","cbs","pbs","cp1","pp1","CAL","CALCARIO","DOLCA","DOLCR","NEFE","CAO_INPUT","MGO_INPUT","NEFE_REAL","SUCATA_TOTAL","CARGA_LIQUIDA","PS_TA","sep1","TFS","TPAN"
"491516","24JDAA000100010099",0.00,10.00,0.10,107.00,25.00,,,2.17,10.83,3558.00,1043.00,3432.00,2887.00,151.00,6493.09,1882.27,0.00,30700.00,158610.00,2200.00,"***",,1623.00
"491517","24JDAA000100010099",0.00,10.00,0.10,102.00,27.00,,,1.88,11.58,4823.00,789.00,4748.00,334.00,145.00,7316.49,1907.56,0.00,30600.00,159510.00,2500.00,"***",,1629.00
"491518","24JDAA000100010099",0.00,10.00,0.10,108.00,48.00,,,3.29,11.58,5749.00,0.00,6124.00,332.00,220.00,8395.65,2368.13,0.00,30900.00,157810.00,1900.00,"***",,1627.00
"491519","24JDAA000100010099",0.00,10.00,0.10,103.00,50.00,,,3.17,8.41,5743.00,0.00,6293.00,338.00,214.00,8473.17,2424.68,0.00,30500.00,157610.00,2200.00,"***",,1628.00
"491520","MBA2AA000150010099",0.00,15.00,0.15,92.00,18.00,,,3.65,9.06,3573.00,0.00,5031.00,330.00,0.00,5846.67,1898.28,0.00,37000.00,153110.00,8800.00,"***",,1630.00
"491521","24JDAA000100010099",0.00,10.00,0.10,108.00,31.00,3.36,13.26,2.38,9.84,3717.00,1037.00,4507.00,1417.00,154.00,6668.50,1980.07,0.00,30200.00,157810.00,2200.00,"***",1703.00,1656.00
"491523","24JDAA000100010099",0.00,10.00,0.10,98.00,39.00,,,2.42,7.24,3877.00,1043.00,4515.00,2400.00,152.00,7148.89,2167.95,0.00,30300.00,157810.00,2600.00,"***",,1625.00
"491524","MBA2AA000150010099",0.00,15.00,0.15,110.00,41.00,,,2.68,9.09,5155.00,0.00,5901.00,332.00,187.00,7736.19,2264.84,0.00,36900.00,152610.00,2300.00,"***",,1607.00
"491525","MBA2AA000150010099",0.00,15.00,0.15,110.00,40.00,,,2.40,9.14,5064.00,0.00,5830.00,329.00,187.00,7616.49,2236.32,0.00,37200.00,152410.00,2100.00,"***",,
"491526","GXCHAS016000145099",0.00,25.00,16.00,98.00,24.00,,,12.51,14.19,3448.00,572.00,3209.00,706.00,398.00,5300.26,1387.05,0.00,29800.00,152410.00,2000.00,"***",1671.00,1617.00
"491527","JYCHAS0140000860X9",0.00,25.00,14.00,107.00,24.00,3.75,16.82,10.48,18.09,3589.00,0.00,5007.00,342.00,116.00,5853.99,1893.32,0.00,35400.00,144410.00,100.00,"***",1674.00,1631.00
"491528","JYCHAS0140000860X9",0.00,25.00,14.00,93.00,33.00,10.31,29.08,12.47,25.76,4010.00,581.00,3599.00,2602.00,205.00,6640.84,1885.58,0.00,28200.00,159210.00,1600.00,"***",1666.00,1622.00
"491529","84D1AS000150050099",0.00,30.00,0.15,106.00,22.00,,,2.43,9.71,2234.00,0.00,4980.00,341.00,0.00,4580.55,1816.48,0.00,30300.00,152510.00,2000.00,"***",,1656.00
"491530","84D1AS000150050099",0.00,30.00,0.15,109.00,25.00,4.68,18.11,3.38,8.34,2383.00,0.00,4990.00,338.00,0.00,4722.93,1826.69,0.00,30800.00,154510.00,3200.00,"***",1654.00,1606.00
"491531","JYCHAS0140000860X9",0.00,25.00,14.00,99.00,32.00,,,10.49,18.49,3684.00,572.00,4406.00,1691.00,176.00,6419.35,1971.16,0.00,26500.00,154410.00,3000.00,"***",1670.00,1631.00
"491533","84D1AS000150050099",0.00,30.00,0.15,108.00,32.00,,,2.77,9.73,2205.00,572.00,3314.00,3340.00,0.00,5063.89,1833.67,0.00,20700.00,155000.00,3200.00,"***",1661.00,1617.00
"491534","84D1AS000150050099",0.00,30.00,0.15,113.00,30.00,,,,,2234.00,575.00,3804.00,2686.00,0.00,5111.92,1879.25,0.00,25900.00,155010.00,1100.00,"***",,1630.00
"491535","84D1AS000150050099",0.00,30.00,0.15,108.00,30.00,,,2.65,11.18,2174.00,575.00,3797.00,2613.00,0.00,5028.67,1860.80,0.00,26900.00,155000.00,0.00,"***",,1658.00
"491536","QECDAA0090000360X9",0.00,25.00,9.00,111.00,34.00,,,,,4438.00,0.00,5123.00,328.00,0.00,6694.62,1971.53,0.00,29070.00,154900.00,0.00,"***",,
"491538","PLZ1AS000150105099",60.00,80.00,0.15,92.00,28.00,,,2.14,21.37,3255.00,0.00,5086.00,337.00,0.00,5579.64,1901.79,0.00,36900.00,152000.00,7800.00,"***",,
"491539","PLZ1AS000150105099",60.00,80.00,0.15,103.00,26.00,,,2.16,17.80,2023.00,0.00,4997.00,0.00,0.00,4279.95,1750.16,0.00,36900.00,151900.00,0.00,"***",1682.00,1642.00
"491540","DDCHAA0110000360X9",0.00,25.00,11.00,102.00,25.00,2.37,16.75,5.12,16.57,2023.00,0.00,5148.00,333.00,0.00,4462.32,1859.93,0.00,38800.00,152210.00,7200.00,"***",1678.00,1656.00
"491541","DDCHAA0090000360X9",0.00,25.00,9.00,102.00,27.00,6.34,15.45,8.79,15.26,3780.00,555.00,4537.00,343.00,0.00,6117.15,1775.70,0.00,26400.00,157810.00,4200.00,"***",1664.00,
"595242","MBA2AA000150010099",0.00,15.00,0.15,109.00,47.00,,,2.54,8.48,5910.00,0.00,6189.00,0.00,0.00,8467.02,2337.87,0.00,31500.00,158110.00,4000.00,"***",1675.00,1618.00
"595243","24JDAA000100010099",0.00,10.00,0.10,109.00,37.00,5.65,9.41,2.61,7.58,6407.00,0.00,5424.00,0.00,0.00,8562.03,2110.27,0.00,30700.00,158500.00,2200.00,"***",,1635.00
"595244","24JDAA000100010099",0.00,10.00,0.10,109.00,35.00,3.22,12.91,,,4612.00,0.00,5670.00,0.00,0.00,7010.76,2101.70,0.00,28400.00,158000.00,1700.00,"***",1693.00,1620.00
"595245","24JDAA000100010099",0.00,10.00,0.10,106.00,42.00,,,2.36,5.90,6045.00,0.00,3535.00,0.00,0.00,7318.65,1468.80,0.00,30300.00,158110.00,2100.00,"***",1674.00,1609.00
"595246","24JDAA000100010099",0.00,10.00,0.10,105.00,64.00,3.26,8.84,,,5783.00,971.00,214.00,1907.00,0.00,6653.98,751.58,0.00,25000.00,158110.00,2400.00,"***",1680.00,1609.00
"595247","MBA2AA000150010099",0.00,15.00,0.15,111.00,34.00,,,,,4383.00,0.00,5390.00,211.00,0.00,6733.02,2035.83,0.00,37100.00,152610.00,8000.00,"***",1685.00,1603.00
"595248","GXCAAS016000145099",0.00,25.00,16.00,107.00,34.00,2.48,7.51,15.24,9.78,6257.00,508.00,2236.00,2437.00,0.00,7980.98,1514.79,0.00,25500.00,153310.00,0.00,"***",1656.00,1606.00
"595249","GXCHAS018000145099",0.00,25.00,18.00,95.00,19.00,3.17,15.33,13.09,14.95,2810.00,0.00,3282.00,0.00,0.00,4188.66,1223.56,0.00,25800.00,155310.00,2100.00,"***",1692.00,1533.00
"595250","GXCHAS018000145099",0.00,25.00,18.00,95.00,19.00,2.95,12.33,,,2725.00,0.00,3151.00,0.00,0.00,4046.73,1176.08,0.00,25300.00,153910.00,1800.00,"***",1687.00,1551.00
"595252","MBA2AA000150010099",0.00,15.00,0.15,104.00,20.00,3.32,13.44,2.07,8.60,3438.00,0.00,5140.00,206.00,0.00,5732.52,1905.18,0.00,32600.00,139210.00,5200.00,"***",1687.00,1613.00
"595254","JYCHAS0140000860X9",0.00,25.00,14.00,113.00,29.00,,,5.92,23.39,3844.00,0.00,5604.00,0.00,0.00,6264.84,2041.52,0.00,30000.00,145810.00,0.00,"***",,1674.00
"595255","JYCHAS0140000860X9",0.00,25.00,14.00,112.00,41.00,8.15,20.90,12.41,20.87,5518.00,0.00,5619.00,0.00,0.00,7828.86,2130.17,0.00,32500.00,154700.00,0.00,"***",1686.00,1621.00
"595256","JYCHAS0140000860X9",0.00,25.00,14.00,103.00,28.00,8.04,26.62,12.31,25.44,4006.00,0.00,5259.00,0.00,0.00,6249.90,1935.77,0.00,31500.00,154510.00,3300.00,"***",1679.00,1638.00
"595257","JYCHAS0140000860X9",0.00,25.00,14.00,104.00,34.00,7.88,15.13,10.69,14.16,4252.00,0.00,5428.00,0.00,0.00,6559.80,2003.84,0.00,30200.00,154410.00,600.00,"***",1670.00,1609.00
"595258","AACHAA0120000360X9",0.00,25.00,12.00,111.00,46.00,,,6.56,16.22,5741.00,0.00,6102.00,217.00,0.00,8339.70,2339.77,0.00,30700.00,154410.00,0.00,"***",1672.00,1641.00
"595259","DDCHAA0090000360X9",0.00,25.00,9.00,102.00,33.00,,,6.60,14.40,5504.00,0.00,5180.00,224.00,0.00,7679.04,2024.92,0.00,30300.00,154510.00,5000.00,"***",1669.00,1623.00
"595262","QECDAA0090000360X9",0.00,25.00,9.00,104.00,31.00,2.86,21.64,,,2953.00,507.00,2218.00,4678.00,0.00,5638.59,1746.98,0.00,16600.00,179710.00,0.00,"***",1666.00,1558.00
"595263","AACHAA0120000360X9",0.00,25.00,12.00,102.00,28.00,,,5.49,9.57,3981.00,0.00,4871.00,221.00,0.00,6113.34,1846.26,0.00,30300.00,154710.00,8000.00,"***",,1636.00
"595264","AACHAA0120000360X9",0.00,25.00,12.00,93.00,26.00,,,6.43,11.05,3382.00,0.00,4515.00,0.00,0.00,5312.46,1659.05,0.00,43000.00,145010.00,0.00,"***",,1648.00
"595265","AACHAA0120000360X9",0.00,25.00,12.00,109.00,26.00,,,9.20,10.53,3854.00,0.00,5242.00,228.00,0.00,6175.62,1963.60,0.00,43100.00,145510.00,8600.00,"***",,1637.00
"595267","PLZ1AS000150105099",60.00,80.00,0.15,106.00,23.00,,,1.79,10.50,4788.00,516.00,2128.00,0.00,0.00,5763.24,967.44,0.00,26000.00,157910.00,3000.00,"***",,1627.00
"491542","DDCHAA0090000360X9",0.00,25.00,9.00,111.00,45.00,7.24,12.84,9.52,13.24,5146.00,0.00,5919.00,340.00,0.00,7739.10,2271.77,0.00,32600.00,150510.00,4400.00,"***",1672.00,1649.00
"491543","DDCHAA0090000360X9",0.00,25.00,9.00,108.00,43.00,4.94,10.37,6.13,11.27,4930.00,0.00,5785.00,338.00,0.00,7473.24,2216.39,0.00,37000.00,150610.00,0.00,"***",1661.00,1645.00
"491544","FVZ1AA000150064099",20.00,35.00,0.15,104.00,22.00,,,3.59,14.66,3718.00,0.00,4733.00,341.00,0.00,5842.11,1809.17,0.00,32600.00,150610.00,8400.00,"***",,1653.00
"491545","FVZ1AA000150064099",20.00,35.00,0.15,104.00,16.00,4.41,22.78,3.32,16.13,2388.00,0.00,4748.00,0.00,0.00,4499.88,1686.24,0.00,31700.00,158110.00,8300.00,"***",1665.00,1618.00
"491546","FVZ1AA000150064099",20.00,35.00,0.15,104.00,14.00,4.00,17.49,2.88,13.93,2168.00,580.00,4465.00,1379.00,0.00,4939.31,1859.07,0.00,30500.00,157910.00,300.00,"***",1693.00,1624.00
"491547","FVZ1AA000150064099",20.00,35.00,0.15,106.00,15.00,,,,,2427.00,0.00,4751.00,341.00,0.00,4650.12,1750.56,0.00,31800.00,157610.00,6100.00,"***",,
"491548","FVZ1AA000150064099",20.00,35.00,0.15,101.00,35.00,,,3.19,16.18,3699.00,0.00,5132.00,341.00,0.00,6015.96,1939.89,0.00,31400.00,156400.00,8100.00,"***",,1628.00
"491549","FVZ1AA000150064099",20.00,35.00,0.15,110.00,42.00,,,2.72,14.96,2647.00,578.00,5436.00,936.00,0.00,5703.55,2123.61,0.00,30800.00,155600.00,5100.00,"***",,1634.00
"491550","DDC1AA0130001200X9",0.00,25.00,13.00,109.00,47.00,5.20,23.11,9.38,22.37,3338.00,0.00,4375.00,338.00,119.00,5315.88,1671.49,0.00,31300.00,155400.00,3700.00,"***",1684.00,
"491551","DDC1AA0130001200X9",0.00,25.00,13.00,105.00,27.00,7.94,18.01,7.60,16.90,2746.00,581.00,2099.00,2630.00,312.00,4754.56,1332.42,0.00,35700.00,152110.00,8200.00,"***",1666.00,
"491552","FVZ1AA000150064099",20.00,35.00,0.15,103.00,27.00,4.78,28.17,,,2487.00,0.00,4526.00,318.00,0.00,4590.33,1675.17,0.00,31400.00,157400.00,0.00,"***",1700.00,1651.00
"491553","DDC1AA0130001200X9",0.00,25.00,13.00,111.00,31.00,,,8.82,11.29,4552.00,0.00,3358.00,318.00,222.00,5950.14,1392.98,0.00,34900.00,152000.00,0.00,"***",,1624.00
"491554","DDC1AA0130001200X9",0.00,25.00,13.00,109.00,33.00,,,10.53,14.47,3771.00,580.00,2392.00,2534.00,351.00,5816.21,1463.03,0.00,34100.00,152200.00,0.00,"***",,1657.00
"491555","DDC1AA0150001250X9",0.00,25.00,15.00,109.00,32.00,,,15.24,18.86,3184.00,0.00,3427.00,332.00,384.00,4715.64,1349.87,0.00,34900.00,152110.00,0.00,"***",,1637.00
"595268","PLZ1AS000150105099",60.00,80.00,0.15,103.00,24.00,,,2.95,13.88,2022.00,513.00,4050.00,1567.00,0.00,4628.85,1745.31,0.00,31500.00,158010.00,6800.00,"***",,1638.00
"595269","FVZ1AA000150064099",20.00,35.00,0.15,107.00,19.00,,,2.02,16.00,2228.00,516.00,4003.00,2006.00,0.00,4944.42,1819.27,0.00,27800.00,158110.00,0.00,"***",,1652.00
"595270","FVZ1AA000150064099",20.00,35.00,0.15,105.00,37.00,,,2.18,17.26,2523.00,513.00,4617.00,1578.00,0.00,5370.57,1959.45,0.00,28000.00,158310.00,3400.00,"***",1683.00,1631.00
"595271","FVZ1AA000150064099",20.00,35.00,0.15,112.00,57.00,,,,,4068.00,514.00,5108.00,3503.00,0.00,7678.91,2545.28,0.00,31400.00,158110.00,8400.00,"***",,1627.00
"595272","FVZ1AA000150064099",20.00,35.00,0.15,112.00,40.00,4.82,14.88,2.81,12.77,2820.00,513.00,4621.00,1936.00,0.00,5766.84,2040.06,0.00,31200.00,158510.00,7900.00,"***",1668.00,1615.00
"595273","FVZ1AA000150064099",20.00,35.00,0.15,106.00,15.00,,,3.00,12.63,2433.00,0.00,4784.00,198.00,0.00,4624.35,1736.01,0.00,31300.00,156310.00,5400.00,"***",,1620.00
"595274","FVZ1AA000150064099",20.00,35.00,0.15,93.00,38.00,5.91,20.58,3.26,15.31,3304.00,511.00,3237.00,4191.00,0.00,6295.67,2013.34,0.00,31700.00,155410.00,7000.00,"***",1674.00,1623.00
"595275","FVZ1AA000150064099",20.00,35.00,0.15,108.00,58.00,,,3.32,10.64,3930.00,508.00,5819.00,2300.00,0.00,7491.50,2556.17,0.00,32100.00,156810.00,6900.00,"***",,1630.00
"595277","FVZ1AA000150064099",20.00,35.00,0.15,109.00,32.00,,,2.62,8.96,2321.00,512.00,3663.00,2566.00,0.00,5050.27,1812.32,0.00,31100.00,155410.00,8000.00,"***",,1642.00
"595278","DDC1AA0130001200X9",0.00,25.00,13.00,118.00,30.00,,,11.25,15.82,3640.00,0.00,3773.00,196.00,365.00,5260.92,1462.37,365.00,35400.00,152110.00,0.00,"***",,1551.00
"595279","DDC1AA0130001200X9",0.00,25.00,13.00,117.00,29.00,,,10.40,14.73,5733.00,0.00,3755.00,0.00,438.00,7134.09,1525.80,438.00,34900.00,152310.00,0.00,"***",,1624.00
"491556","JYCHAS0160001060X9",0.00,25.00,16.00,97.00,25.00,,,10.99,21.01,6525.00,0.00,3551.00,317.00,182.00,7877.34,1555.14,0.00,0.00,185510.00,0.00,"***",1680.00,1611.00
"491557","JYCHAS0140001260X9",0.00,25.00,14.00,104.00,40.00,5.11,10.52,11.99,11.07,5582.00,0.00,4208.00,332.00,248.00,7320.66,1727.50,0.00,25500.00,161010.00,7100.00,"***",1648.00,
"491558","JYCHAS0140001260X9",0.00,25.00,14.00,111.00,37.00,3.41,10.69,8.67,12.56,5110.00,0.00,4237.00,327.00,0.00,6893.97,1712.57,0.00,34900.00,152110.00,8100.00,"***",1668.00,1628.00
"491559","TNZ2AA000180056099",35.00,50.00,0.18,120.00,38.00,,,2.13,17.44,3057.00,0.00,4737.00,307.00,0.00,5218.08,1771.32,0.00,32000.00,157910.00,8500.00,"***",,
"491560","JYCHAS0140001260X9",0.00,25.00,14.00,103.00,50.00,11.00,23.55,11.59,20.34,3333.00,0.00,4629.00,0.00,200.00,5321.61,1694.22,0.00,31700.00,158110.00,8500.00,"***",1643.00,1593.00
"491562","JYCHAS0140001260X9",0.00,25.00,14.00,107.00,52.00,13.93,12.14,10.38,13.60,3689.00,0.00,4894.00,325.00,153.00,5887.14,1857.97,0.00,30500.00,155410.00,6900.00,"***",1655.00,1586.00
"491563","TNZ2AA000180056099",35.00,50.00,0.18,116.00,37.00,,,1.58,13.37,3616.00,0.00,4676.00,0.00,0.00,5607.36,1723.88,0.00,32100.00,157610.00,8200.00,"***",,1644.00
"595282","JYCHAS0160001060X9",0.00,25.00,16.00,110.00,50.00,4.40,13.68,10.26,14.71,6244.00,510.00,5542.00,1222.00,373.00,9155.94,2386.52,373.00,15500.00,168410.00,7600.00,"***",1664.00,1625.00
"595284","TNZ2AA000180056099",35.00,50.00,0.18,109.00,46.00,2.37,27.54,2.47,25.58,2020.00,513.00,4957.00,2221.00,0.00,5278.17,2162.24,0.00,23900.00,161810.00,2500.00,"***",1697.00,1647.00
"595287","JYCHAS0140001260X9",0.00,25.00,14.00,123.00,35.00,3.48,18.45,2.54,18.70,2023.00,511.00,5036.00,1662.00,0.00,5133.29,2087.74,0.00,26900.00,159010.00,7700.00,"***",1694.00,1644.00
"595288","TNZ2AA000180056099",35.00,50.00,0.18,117.00,36.00,,,2.29,17.27,2030.00,511.00,4048.00,3634.00,0.00,5316.32,2117.01,0.00,24700.00,157910.00,0.00,"***",,1633.00
"595289","TNZ2AA000180056099",35.00,50.00,0.18,114.00,36.00,,,1.89,17.55,2021.00,518.00,3395.00,3594.00,0.00,4985.23,1894.22,0.00,33000.00,157610.00,6000.00,"***",,1657.00
"595290","TNZ2AA000180056099",35.00,50.00,0.18,118.00,40.00,,,,,2024.00,511.00,5924.00,828.00,0.00,5285.24,2230.71,0.00,26600.00,157610.00,5900.00,"***",,1641.00
"491564","TNZ2AA000180056099",35.00,50.00,0.18,114.00,49.00,,,2.04,18.22,2019.00,575.00,3999.00,2105.00,0.00,4813.84,1828.27,0.00,30700.00,157710.00,7600.00,"***",1687.00,1627.00
"491567","DVCEAS0140002100X9",0.00,25.00,14.00,109.00,51.00,6.79,18.14,12.72,18.99,3648.00,575.00,3411.00,1134.00,148.00,5726.14,1540.90,0.00,24500.00,168410.00,2000.00,"***",1701.00,1596.00
"491568","TNZ2AA000180056099",35.00,50.00,0.18,105.00,26.00,,,4.22,15.40,2011.00,573.00,3045.00,1720.00,0.00,4220.31,1443.65,0.00,25200.00,158110.00,2300.00,"***",,1620.00
"491569","TNZ2AA000180056099",35.00,50.00,0.18,116.00,28.00,,,2.69,14.70,2442.00,581.00,3356.00,1995.00,0.00,4865.65,1617.73,0.00,27300.00,157910.00,3200.00,"***",1663.00,1622.00
"491570","TNZ2AA000180056099",35.00,50.00,0.18,105.00,40.00,,,3.40,16.21,2018.00,581.00,3302.00,2379.00,0.00,4572.13,1647.83,0.00,31700.00,159610.00,7700.00,"***",,1617.00
"491571","TNZ2AA000180056099",35.00,50.00,0.18,93.00,17.00,,,3.49,10.71,2016.00,581.00,3201.00,1437.00,0.00,4210.93,1444.84,0.00,31900.00,158110.00,7500.00,"***",,1627.00
"491572","JYCHAS0140000660X9",0.00,25.00,14.00,108.00,37.00,12.35,16.77,10.20,13.13,5172.00,0.00,4121.00,335.00,324.00,6898.59,1678.83,0.00,27400.00,152110.00,0.00,"***",1656.00,1586.00
"491574","VCBCAA007000170099",0.00,20.00,7.00,115.00,34.00,,,3.81,8.70,3238.00,578.00,551.00,5303.00,119.00,5349.49,1327.17,0.00,26500.00,157810.00,2600.00,"***",,1602.00
"491576","VCBCAA007000170099",0.00,20.00,7.00,105.00,30.00,,,3.81,10.65,3942.00,4438.00,2025.00,1435.00,124.00,7596.89,1345.55,0.00,25300.00,160530.00,2500.00,"***",,1609.00
"491577","32Z2AA000190056099",40.00,55.00,0.19,106.00,33.00,3.95,16.13,,,2423.00,570.00,486.00,4674.00,118.00,4348.29,1151.35,0.00,22300.00,172530.00,2400.00,"***",1680.00,1626.00
"491580","DDC1AA0150001250X9",0.00,25.00,15.00,106.00,33.00,,,10.30,17.98,3018.00,570.00,2769.00,351.00,0.00,4570.89,1156.35,0.00,34800.00,152530.00,6500.00,"***",1683.00,1642.00
"491581","DDC1AA0150001250X9",0.00,25.00,15.00,118.00,22.00,3.73,12.34,12.51,14.43,4756.00,0.00,3038.00,335.00,163.00,5991.87,1300.64,0.00,35400.00,164230.00,0.00,"***",1664.00,1586.00
"491582","DDC1AA0130001200X9",0.00,25.00,13.00,109.00,23.00,,,10.48,21.87,3499.00,0.00,2617.00,312.00,386.00,4613.19,1094.72,0.00,34900.00,152630.00,3200.00,"***",,1654.00
"491583","24JDAA000100010099",0.00,10.00,0.10,108.00,30.00,,,,,5088.00,573.00,2551.00,2640.00,132.00,7148.40,1600.08,0.00,27100.00,163130.00,2000.00,"***",,1642.00
"491585","DDC1AA0120000860X9",0.00,25.00,12.00,118.00,37.00,3.97,12.65,9.27,13.66,7018.00,0.00,4473.00,369.00,310.00,8795.55,1893.41,0.00,27600.00,159830.00,100.00,"***",1649.00,1615.00
"491586","DDC1AA0120000860X9",0.00,25.00,12.00,111.00,32.00,7.39,13.01,11.08,14.62,5024.00,0.00,3676.00,363.00,333.00,6556.59,1529.62,0.00,26200.00,154530.00,0.00,"***",1668.00,1631.00
